applu~bzip2_source_002
 
 -nan
 0.290866
 0.468538
 0.455830
 0.463610
 0.445479
 0.461318
 0.452068
 0.471098
 0.426828
 0.471654
 0.455747
 0.470979
 0.440534
 0.471654
 0.452518
 0.461862
 0.440160
 0.478149
 0.442674
 0.466247
 0.445677
 0.463714
 0.407965
 0.423621
 0.445142
 0.466219
 0.453597
 0.468560
 0.432115
 0.472679
 0.449326
 0.471229
 0.437489
 0.466263
 0.453655
 0.463564
 0.438844
 0.480325
 0.443690
 0.460550
 0.448134
 0.460380
 0.451540
 0.459373
 0.449858
 0.460787
 0.458068
 0.471745
 0.432645
 0.471439
 0.445544
 0.463650
 0.494682
 0.686389
 0.633536
 0.682085
 0.633817
 0.692164
 0.625227
 0.643998
 0.656749
 0.654536
 0.670039
 0.651695
 0.656989
 0.652909
 0.664430
 0.661244
 0.629247
 0.675995
 0.645884
 0.684556
 0.628211
 0.685123
 0.646139
 0.428363
 0.583421
 0.679397
 0.642967
 0.639340
 0.657248
 0.659869
 0.666956
 0.632391
 0.671524
 0.659259
 0.656297
 0.660895
 0.633714
 0.675081
 0.639532
 0.668941
 0.639931
 0.671276
 0.647649
 0.663394
 0.645703
 0.663747
 0.649578
 0.646245
 0.658307
 0.652719
 0.671861
 0.646621
 0.662383
 0.638628
 0.686809
 0.634592
 0.643482
 0.684373
 0.640848
 0.658458
 0.641396
 0.670309
 0.646492
 0.666245
 0.646891
 0.664519
 0.652248
 0.646245
 0.664011
 0.641300
 0.684373
 0.637860
 0.671795
 0.639877
 0.686106
 0.640679
 0.391919
 0.670152
 0.653939
 0.668740
 0.637430
 0.670487
 0.652997
 0.661485
 0.643413
 0.665513
 0.659674
 0.641008
 0.663790
 0.646097
 0.681896
 0.628685
 0.670017
 0.645476
 0.667891
 0.647649
 0.645703
 0.660567
 0.651655
 0.670376
 0.640907
 0.661005
 0.661441
 0.670781
 0.640246
 0.664098
 0.652273
 0.645392
 0.664055
 0.638500
 0.685683
 0.646857
 0.658675
 0.635139
 0.686393
 0.632918
 0.646701
 0.668650
 0.660502
 0.657267
 0.645953
 0.671207
 0.649938
 0.666778
 0.645870
 0.672676
 0.652191
 0.646724
 0.552797
 0.440417
 0.685914
 0.646804
 0.671186
 0.631758
 0.686363
 0.640861
 0.647055
 0.666356
 0.657677
 0.662889
 0.643004
 0.670825
 0.652375
 0.671637
 0.638797
 0.652233
 0.673720
 0.638960
 0.663834
 0.646158
 0.685987
 0.633553
 0.670623
 0.646808
 0.681382
 0.640369
 0.646538
 0.662975
 0.650537
 0.671862
 0.639532
 0.667178
 0.651166
 0.671275
 0.640036
 0.645646
 0.666134
 0.646914
 0.667267
 0.639141
 0.678080
 0.646458
 0.661746
 0.636335
 0.686149
 0.645851
 0.625892
 0.671006
 0.660612
 0.661287
 0.642013
 0.467227
 0.528293
 0.671726
 0.640305
 0.658609
 0.659718
 0.646914
 0.670308
 0.638045
 0.676729
 0.644058
 0.669433
 0.634823
 0.685712
 0.641149
 0.643009
 0.666978
 0.660896
 0.664209
 0.640825
 0.666867
 0.654365
 0.669703
 0.642041
 0.652588
 0.671613
 0.643064
 0.661681
 0.645934
 0.686697
 0.631576
 0.671164
 0.646663
 0.682196
 0.637354
 0.646576
 0.660612
 0.647310
 0.670353
 0.646724
 0.660698
 0.654495
 0.655803
 0.654362
 0.648596
 0.673651
 0.638633
 0.670849
 0.633547
 0.678584
 0.632601
 0.676725
 0.640059
 0.414759
 0.612591
 0.644593
 0.663373
 0.656381
 0.650768
 0.660916
 0.662823
 0.651973
 0.656188
 0.653555
 0.658630
 0.660024
 0.632334
 0.686839
 0.638442
 0.677138
 0.632488
 0.686291
 0.634408
 0.685444
 0.644824
 0.641355
 0.670129
 0.659937
 0.649370
 0.655607
 0.668673
 0.658829
 0.650000
 0.652656
 0.640000
 0.685448
 0.628961
 0.679074
 0.645889
 0.679256
 0.625375
 0.677782
 0.646454
 0.684578
 0.623200
 0.660983
 0.670849
 0.649117
 0.656687
 0.660371
 0.661419
 0.653190
 0.657092
 0.659283
 0.642219
 0.628440
 0.406018
 0.668315
 0.646412
 0.685047
 0.630739
 0.671411
 0.646116
 0.686171
 0.616286
 0.660764
 0.663306
 0.656191
 0.651573
 0.658979
 0.663085
 0.650892
 0.656513
 0.652849
 0.646519
 0.676932
 0.627204
 0.685307
 0.637883
 0.676729
 0.633032
 0.685329
 0.640679
 0.677666
 0.633627
 0.646538
 0.668851
 0.660239
 0.649581
 0.655912
 0.670758
 0.660283
 0.643354
 0.652636
 0.640392
 0.685871
 0.633426
 0.685231
 0.639521
 0.685538
 0.632808
 0.678773
 0.645601
 0.686291
 0.625305
 0.659913
 0.670736
 0.660133
 0.505178
 0.481556
 0.664076
 0.657895
 0.650517
 0.661441
 0.632134
 0.683624
 0.631011
 0.683527
 0.634823
 0.684207
 0.633392
 0.674580
 0.646139
 0.686291
 0.618956
 0.655953
 0.670848
 0.652568
 0.645328
 0.660220
 0.663724
 0.646454
 0.653489
 0.656381
 0.639678
 0.668919
 0.626527
 0.683714
 0.639047
 0.661244
 0.646260
 0.670016
 0.643354
 0.678010
 0.632945
 0.637773
 0.671186
 0.646538
 0.670983
 0.626535
 0.687122
 0.645995
 0.653851
 0.654728
 0.635728
 0.671231
 0.634380
 0.684279
 0.648157
 0.668181
 0.638651
 0.438020
 0.558797
 0.672269
 0.634334
 0.649519
 0.657917
 0.646496
 0.670489
 0.630239
 0.682172
 0.645351
 0.664077
 0.656511
 0.640292
 0.670871
 0.642297
 0.664562
 0.654538
 0.671435
 0.639386
 0.663593
 0.660720
 0.666467
 0.640328
 0.645999
 0.685734
 0.633215
 0.669972
 0.645722
 0.668986
 0.637256
 0.671187
 0.660678
 0.630311
 0.671794
 0.640082
 0.660262
 0.644039
 0.670714
 0.639923
 0.656492
 0.659433
 0.662208
 0.645521
 0.638669
 0.685401
 0.645138
 0.671861
 0.626850
 0.667289
 0.645771
 0.670511
 0.659346
 0.380483
 0.670780
 0.639217
 0.670983
 0.651211
 0.662624
 0.639550
 0.670534
 0.660940
 0.663372
 0.647230
 0.640228
 0.685918
 0.645513
 0.668181
 0.634777
 0.684975
 0.646929
 0.660327
 0.659741
 0.647097
 0.662933
 0.646831
 0.670354
 0.639177
 0.671749
 0.641126
 0.662012
 0.655885
 0.672291
 0.640428
 0.643156
 0.672360
 0.640392
 0.670714
 0.636920
 0.675515
 0.637064
 0.670578
 0.654516
 0.640838
 0.671524
 0.646557
 0.663416
 0.653105
 0.661332
 0.639532
 0.670490
 0.657030
 0.670713
 0.646808
 0.644085
 0.576320
 0.426676
 0.670803
 0.646496
 0.682429
 0.639504
 0.670781
 0.660415
 0.640656
 0.671524
 0.635872
 0.656039
 0.656794
 0.667245
 0.640797
 0.666533
 0.656404
 0.662317
 0.647276
 0.646245
 0.667045
 0.646834
 0.671840
 0.639514
 0.685875
 0.646599
 0.663791
 0.660195
 0.647901
 0.656644
 0.642857
 0.670467
 0.653640
 0.668360
 0.647066
 0.669502
 0.653640
 0.663129
 0.635192
 0.643869
 0.679807
 0.643041
 0.663812
 0.645726
 0.685538
 0.638908
 0.671637
 0.659544
 0.640779
 0.661552
 0.637976
 0.666334
 0.659368
 0.471812
 0.510307
 0.670557
 0.653663
 0.670152
 0.628898
 0.640423
 0.686436
 0.638774
 0.671838
 0.646325
 0.681967
 0.613860
 0.686762
 0.658198
 0.641578
 0.666733
 0.646682
 0.664011
 0.660305
 0.656147
 0.643579
 0.667267
 0.657374
 0.670466
 0.639795
 0.644639
 0.678424
 0.632294
 0.686183
 0.625391
 0.685726
 0.632928
 0.683689
 0.652594
 0.646956
 0.648104
 0.655050
 0.670533
 0.653896
 0.642362
 0.651123
 0.670465
 0.652126
 0.670287
 0.641085
 0.645582
 0.685969
 0.625383
 0.672632
 0.643671
 0.685712
 0.633496
 0.421627
 0.598324
 0.647798
 0.631928
 0.661202
 0.671074
 0.653507
 0.656193
 0.655953
 0.669344
 0.644552
 0.670736
 0.639141
 0.646815
 0.685901
 0.632311
 0.676590
 0.646747
 0.685704
 0.616965
 0.685495
 0.660501
 0.637453
 0.655824
 0.660502
 0.663394
 0.660394
 0.657182
 0.649942
 0.650192
 0.656946
 0.669412
 0.635653
 0.646747
 0.678080
 0.633965
 0.680735
 0.641812
 0.672496
 0.630120
 0.685188
 0.652975
 0.647375
 0.650725
 0.660066
 0.670960
 0.660653
 0.650195
 0.658329
 0.670488
 0.655369
 0.670241
 0.626754
 0.392417
 0.678819
 0.633496
 0.685145
 0.639632
 0.686030
 0.625446
 0.686132
 0.652506
 0.648237
 0.639042
 0.659565
 0.668874
 0.656470
 0.641959
 0.658435
 0.669434
 0.630603
 0.666422
 0.642242
 0.639749
 0.684906
 0.633570
 0.678933
 0.646101
 0.670151
 0.623877
 0.684812
 0.660154
 0.641003
 0.656318
 0.661332
 0.661967
 0.657287
 0.657053
 0.659304
 0.640005
 0.644579
 0.685567
 0.640802
 0.645059
 0.677395
 0.634202
 0.685499
 0.645897
 0.659674
 0.647223
 0.669702
 0.666911
 0.643556
 0.656408
 0.659803
 0.525210
 0.458800
 0.645559
 0.658500
 0.664872
 0.646998
 0.685520
 0.640838
 0.646561
 0.663967
 0.646812
 0.684304
 0.639632
 0.649688
 0.646078
 0.667401
 0.663855
 0.634547
 0.670670
 0.652529
 0.671839
 0.645953
 0.652784
 0.641249
 0.683103
 0.639287
 0.685289
 0.648088
 0.640866
 0.670826
 0.641972
 0.644722
 0.658893
 0.669636
 0.647543
 0.663109
 0.673879
 0.622464
 0.670961
 0.644889
 0.672903
 0.638633
 0.669636
 0.642343
 0.677644
 0.646523
 0.684914
 0.627541
 0.657590
 0.648363
 0.644866
 0.668427
 0.660458
 0.445410
 0.538143
 0.646846
 0.672993
 0.627746
 0.671276
 0.646606
 0.678564
 0.641661
 0.671818
 0.637900
 0.678312
 0.644538
 0.684510
 0.628536
 0.660371
 0.668426
 0.640036
 0.669142
 0.651019
 0.649266
 0.641725
 0.670624
 0.666644
 0.634851
 0.671275
 0.639082
 0.686603
 0.629835
 0.656385
 0.643188
 0.686149
 0.646971
 0.676429
 0.635624
 0.653851
 0.668694
 0.641108
 0.645972
 0.653635
 0.667690
 0.646063
 0.664143
 0.673355
 0.628268
 0.671141
 0.643114
 0.662778
 0.636456
 0.670669
 0.646496
 0.686128
 0.647249
 0.395609
 0.616347
 0.640128
 0.671210
 0.646078
 0.663263
 0.660132
 0.670916
 0.645926
 0.663878
 0.672766
 0.625375
 0.670691
 0.645832
 0.685853
 0.638447
 0.668516
 0.646473
 0.678654
 0.643206
 0.684203
 0.622293
 0.659610
 0.671862
 0.639123
 0.670084
 0.659328
 0.663437
 0.646542
 0.671074
 0.673493
 0.628819
 0.664077
 0.639813
 0.685687
 0.645749
 0.664982
 0.636040
 0.682271
 0.642036
 0.675997
 0.635284
 0.645893
 0.671005
 0.646427
 0.670871
 0.645957
 0.667846
 0.645972
 0.670062
 0.673718
 0.634317
 0.597872
 0.413750
 0.686063
 0.647002
 0.663196
 0.645101
 0.685640
 0.645309
 0.677623
 0.635394
 0.646576
 0.671254
 0.645624
 0.670758
 0.653527
 0.669747
 0.644496
 0.663020
 0.673129
 0.626049
 0.659284
 0.645467
 0.683807
 0.639264
 0.671342
 0.645634
 0.678887
 0.632254
 0.700280
 0.625508
 0.661047
 0.669680
 0.640510
 0.670331
 0.660481
 0.656104
 0.653379
 0.661354
 0.672177
 0.628315
 0.666200
 0.632768
 0.686102
 0.632654
 0.686346
 0.639077
 0.685632
 0.633209
 0.690846
 0.619709
 0.636769
 0.655283
 0.661246
 0.484285
 0.502741
 0.643280
 0.653251
 0.670600
 0.670220
 0.615697
 0.687264
 0.639432
 0.685828
 0.633169
 0.686385
 0.628173
 0.686081
 0.631217
 0.691059
 0.632002
 0.660896
 0.649286
 0.661508
 0.665181
 0.641318
 0.655502
 0.653509
 0.664341
 0.673515
 0.622185
 0.678705
 0.646956
