crafty~apsi_029
 
 -nan
 0.400553
 0.580932
 1.342823
 1.369762
 1.011430
 0.843655
 0.787588
 0.680964
 0.795149
 0.818517
 0.797083
 0.807804
 0.779788
 1.337614
 0.774174
 1.329964
 1.338867
 0.693786
 0.284479
 1.176907
 1.176450
 1.208046
 1.180295
 1.221381
 1.183787
 1.221652
 1.185558
 1.219363
 1.187648
 1.210361
 1.185190
 1.201346
 1.191537
 1.168634
 1.153766
 1.181754
 1.205886
 1.193010
 1.217016
 1.196888
 1.222046
 1.195886
 1.227418
 1.193483
 1.217434
 1.197031
 1.198322
 1.192867
 1.196625
 1.178134
 1.179802
 1.189180
 1.184575
 1.216101
 1.193745
 1.220527
 1.195481
 1.222616
 1.188659
 1.212095
 1.184154
 1.200864
 1.190499
 1.193056
 1.168497
 1.175620
 1.197915
 1.187322
 1.201827
 1.199904
 1.198155
 1.197055
 1.215136
 1.205159
 1.201514
 1.197581
 1.208313
 1.196149
 1.198226
 1.183012
 1.169317
 1.202766
 1.186944
 1.213419
 1.194361
 1.205110
 1.199616
 1.199472
 1.203176
 1.200889
 1.198370
 1.201754
 1.195600
 1.187693
 1.196888
 1.154716
 1.212856
 1.185537
 1.207438
 1.204045
 1.209851
 1.216344
 1.203779
 1.217460
 1.203418
 1.207996
 1.199640
 1.213740
 1.196411
 0.459872
 0.149254
 0.196371
 0.196688
 0.195622
 0.197184
 0.197052
 0.197449
 0.196461
 0.196978
 0.195499
 0.195389
 0.196831
 0.196194
 0.196792
 0.203471
 0.208170
 0.208372
 0.208312
 0.207736
 0.209319
 0.208380
 0.209351
 0.208716
 0.209862
 0.208410
 0.208042
 0.208281
 0.208251
 0.208516
 0.207138
 0.208112
 0.208255
 0.210004
 0.208370
 0.208359
 0.208890
 0.208442
 0.208034
 0.208690
 0.208299
 0.208403
 0.208007
 0.208315
 0.209958
 0.570207
 0.710822
 0.705866
 0.705517
 0.715072
 0.693749
 0.708065
 0.710379
 0.695770
 0.700694
 0.713379
 0.709492
 0.707384
 0.707134
 0.700238
 0.715543
 0.712779
 0.710652
 0.705675
 0.684416
 0.712555
 0.714633
 0.711855
 0.707605
 0.688852
 0.712799
 0.707965
 0.712789
 0.708407
 0.702473
 0.701459
 0.711258
 0.706152
 0.716384
 0.692569
 0.713643
 0.708094
 0.715103
 0.711339
 0.686788
 0.709744
 0.716138
 0.707705
 0.710985
 0.714704
 0.711653
 0.710569
 0.709945
 0.715072
 0.696628
 0.228509
 0.221747
 0.455726
 0.992654
 0.297062
 0.788271
 1.169591
 0.723956
 0.874661
 0.162520
 0.155492
 0.697885
 0.918442
 1.223242
 0.259085
 0.223607
 1.028807
 1.023437
 1.029333
 1.026065
 1.024170
 1.028066
 1.024170
 1.031350
 1.023649
 1.025533
 1.023020
 1.026589
 1.030822
 0.993739
 1.031244
 1.027958
 1.076658
 1.114206
 1.076310
 1.074691
 1.073883
 1.076079
 1.074576
 1.076426
 1.080147
 1.076658
 1.079098
 1.079680
 1.077702
 1.077238
 1.075732
 1.075500
 1.075038
 1.078167
 1.076079
 1.076542
 1.075963
 1.073422
 1.079214
 1.077122
 1.075153
 1.075616
 1.075038
 1.076774
 1.081081
 1.078865
 1.078051
 0.679557
 0.084119
 0.457691
 0.896119
 0.796369
 0.840901
 0.733157
 0.981832
 0.952200
 1.074114
 1.073299
 1.072271
 0.917362
 0.667201
 0.829683
 0.827692
 0.877710
 0.873504
 0.999001
 1.002707
 1.608591
 0.504032
 0.152884
 0.334158
 1.424501
 1.547508
 0.220162
 0.625649
 0.992358
 1.508219
 0.619233
 0.421881
 1.195816
 0.322726
 0.667579
 1.034768
 1.094321
 1.339226
 0.451202
 1.088376
 1.172725
 1.077719
 0.757670
 0.910001
 0.735905
 0.867916
 0.610450
 1.097213
 0.992950
 1.080982
 1.095400
 0.975322
 1.195457
 1.349615
 0.903579
 0.738934
 0.862801
 1.003310
 1.076567
 0.925419
 0.982224
 0.949753
 1.115089
 1.202935
 0.871992
 1.037552
 1.027752
 1.249469
 1.078658
 1.113586
 1.112075
 0.978469
 1.266945
 1.204455
 1.266211
 0.979142
 0.801057
 0.780789
 1.126873
 0.976372
 1.211189
 0.950561
 1.199496
 0.968523
 1.033058
 1.004924
 1.078408
 0.957029
 1.081657
 1.119834
 1.167114
 1.097213
 0.791749
 0.954290
 1.097783
 1.036281
 1.019992
 1.164242
 0.984346
 0.744584
 0.822813
 0.956576
 0.676588
 0.822421
 1.084942
 1.167192
 1.051414
 1.228322
 1.037022
 0.782333
 1.065509
 1.028069
 0.926771
 0.971257
 1.080506
 1.067927
 1.008367
 1.090294
 1.121970
 1.172745
 1.078258
 1.151030
 1.052305
 1.011430
 0.968432
 1.027963
 1.143870
 1.145886
 1.122978
 1.306165
 1.231830
 1.334223
 1.111729
 1.071008
 1.006745
 1.078856
 1.191515
 1.109262
 1.225490
 0.930678
 0.628378
 1.540999
 1.236247
 1.061220
 1.309284
 1.450181
 1.098298
 1.116682
 1.187530
 0.850497
 1.028069
 0.909430
 1.292361
 1.282272
 1.055866
 1.117082
 1.083180
 1.070542
 1.387347
 1.235636
 1.115089
 1.094581
 1.202597
 1.224195
 0.935285
 0.843953
 1.061690
 1.045464
 0.945353
 0.644741
 0.797655
 1.151428
 1.116033
 1.304161
 1.361890
 1.461280
 1.508145
 0.936686
 1.035089
 0.998303
 1.033812
 0.865438
 1.106574
 1.049418
 1.241525
 1.083397
 1.498576
 1.445842
 1.478492
 1.320914
 1.122474
 1.125971
 1.183896
 1.210189
 1.413087
 1.304722
 1.336943
 1.395368
 1.465338
 1.407517
 1.110975
 1.125253
 1.122083
 1.163564
 1.089908
 1.176512
 1.208777
 1.274372
 1.163584
 1.176907
 1.132631
 1.267427
 1.296306
 1.010306
 1.112570
 1.555849
 1.192675
 1.154450
 1.531240
 1.476964
 1.223296
 1.281394
 1.230618
 1.169844
 1.189768
 1.536488
 1.202815
 1.295970
 1.266498
 1.101663
 1.245422
 1.208313
 1.101200
 0.749400
 0.936610
 0.788905
 0.839631
 0.806712
 1.236705
 1.047669
 1.390434
 1.352448
 1.302762
 0.903179
 1.214251
 1.252098
 1.040583
 1.535002
 1.421464
 1.277756
 1.130808
 1.464977
 1.403312
 1.180038
 1.477246
 1.472754
 1.090275
 0.926012
 1.188072
 1.039825
 1.092896
 1.260048
 1.307702
 1.549187
 1.365324
 1.200096
 1.035300
 1.230466
 1.396118
 1.551831
 0.819889
 1.063490
 1.062819
 1.018535
 1.071237
 1.121300
 1.501126
 1.403903
 1.550558
 1.390905
 1.156640
 1.258872
 1.312763
 1.367939
 1.553916
 1.455803
 1.432254
 1.131192
 1.176353
 1.331514
 1.405143
 1.554571
 1.444396
 1.356716
 1.161170
 1.247661
 1.314627
 1.163622
 1.305733
 1.475727
 1.144001
 1.352679
 0.884153
 1.031343
 1.039725
 1.093733
 1.053635
 1.429674
 1.370051
 1.168361
 1.506402
 1.361100
 1.287444
 1.446550
 1.302253
 1.205811
 1.237806
 0.809077
 0.849499
 0.882047
 0.906199
 0.787046
 0.916835
 0.908348
 1.069054
 1.031137
 0.846499
 1.294795
 1.322094
 1.463058
 0.869868
 1.300390
 1.293494
 0.964609
 1.158920
 1.078051
 0.944114
 1.147612
 1.098627
 1.212415
 1.358288
 1.303741
 1.307280
 1.054858
 0.994727
 1.325865
 1.034230
 1.121103
 1.054852
 1.183874
 1.217878
 1.219337
 1.309284
 1.269001
 1.172883
 1.353045
 1.323323
 1.364219
 1.256881
 1.177697
 1.364492
 1.277828
 1.173020
 1.248439
 1.337702
 1.042096
 1.090057
 1.026270
 1.202670
 1.211853
 1.247599
 1.168517
 0.853777
 1.172648
 1.249969
 1.454479
 1.363054
 1.424786
 1.402497
 1.125337
 1.228227
 1.225913
 1.121215
 1.252944
 1.223840
 1.205014
 1.354830
 1.218472
 1.359201
 0.958961
 0.879486
 1.202790
 1.113834
 1.503758
 1.504288
 1.483383
 1.081432
 1.352535
 1.310616
 1.156355
 1.041450
 1.195624
 1.009690
 1.374347
 1.327758
 1.087685
 1.144296
 1.156988
 1.196888
 1.094691
 1.148914
 1.298870
 1.376496
 1.480237
 1.518372
 1.386439
 1.365747
 1.247349
 1.256156
 1.353865
 1.228596
 1.288938
 1.213835
 1.157712
 1.370325
 1.241589
 1.368788
 1.156470
 1.008370
 1.146017
 1.250625
 1.099714
 1.473832
 1.389275
 1.370375
 1.249094
 1.411516
 1.358696
 1.095421
 1.096360
 1.151693
 0.998901
 0.991572
 1.413886
 1.343364
 1.168907
 1.241311
 1.285017
 1.236370
 1.114591
 1.186499
 1.412887
 1.306336
 1.487656
 1.502178
 1.385010
 1.366904
 1.151861
 1.212779
 1.267013
 1.236888
 1.284155
 1.222467
 1.283074
 1.289861
 1.256565
 1.252976
 1.372872
 1.344675
 0.981743
 1.125746
 1.142890
 1.161691
 1.141032
 1.201754
 1.263743
 1.194790
 1.256881
 1.372307
 1.326084
 1.118081
 1.171880
 1.333067
 1.266624
 1.064956
 1.140901
 1.094092
 1.179684
 1.192441
 1.227898
 1.228652
 1.026381
 1.311394
 1.367715
 1.321485
 1.142172
 1.135507
 1.286394
 1.221381
 1.160747
 1.036588
 1.017919
 0.748503
 1.103365
 0.993937
 1.054524
 1.001603
 1.014300
 1.183174
 1.257387
 1.208751
 1.128923
 1.179106
 1.217529
 0.960607
 1.115822
 0.953475
 1.124199
 1.106195
 1.229464
 1.046687
 1.260174
 1.307230
 1.148731
 1.269621
 1.229256
 1.141015
 1.109398
 1.069519
 1.260081
 1.404718
 1.508981
 1.088831
 1.286339
 1.117719
 0.935979
 0.923716
 1.084029
 1.061439
 1.183918
 1.140511
 1.041445
 1.213445
 1.482651
 1.426005
 1.108881
 1.307994
 1.270002
 0.937119
 0.994729
 1.181797
 1.204094
 1.195434
 1.292992
 1.471817
 1.478415
 1.217757
 1.336362
 1.340528
 1.232742
 0.937395
 1.365797
 1.348847
 1.113958
 1.217582
 1.262912
 1.268231
 1.188733
 1.233893
 1.299039
 1.215067
 1.284687
 1.219161
 1.145328
 1.235723
 1.277756
 1.296383
 0.914837
 1.064856
 1.475369
 1.361520
 1.190238
 1.091207
 1.201105
 1.209724
 1.234444
 1.343364
 1.011328
 0.864155
 0.832778
 1.031985
 1.515078
 1.498127
 1.053408
 1.113065
 1.112100
 1.142221
 0.849198
 1.075516
 1.115076
 1.243472
 0.901731
 1.172099
 1.067920
 1.128526
 1.291247
 1.472746
 1.327140
 1.400308
 1.292658
 0.841313
 1.350162
 1.105583
 1.168127
 1.547988
 1.329257
 0.818011
 0.961908
 1.042527
 1.080631
 1.359016
 0.814037
 0.960988
 0.952195
 1.337256
 1.065183
 1.188778
 1.229228
 1.003915
 1.098330
 0.983478
 1.045802
 0.971068
 1.185299
 1.008065
 1.330805
 1.510423
 1.489869
 1.068133
 1.294628
 1.413345
 1.212709
 1.157024
 0.898553
 1.029972
 1.359570
 1.479438
 1.236858
 1.450667
 1.162907
 1.331425
 1.090513
 0.993345
 1.348207
 1.534837
 1.501051
 1.249906
 1.029445
 1.259287
 1.394924
 1.390597
 1.518372
 1.528117
 1.223391
 1.287922
 1.553449
 1.370939
 1.072616
 1.481630
 1.514005
 0.931259
 1.324328
 1.558915
 1.304972
 1.301823
 0.849185
 1.287333
 1.530141
 1.493578
 1.091604
 1.284155
 1.556731
 1.392479
 0.724690
 1.172078
 1.224657
 1.431148
 1.420716
 1.533507
 1.217582
 1.490980
 1.429531
 1.240571
 0.991965
 1.055849
 1.459787
 1.493353
 1.304802
 1.523926
 1.500450
 1.278772
 1.102558
 1.396927
 1.519605
 1.080272
 1.100220
 1.031669
 1.206152
 1.164803
 1.424825
 1.487431
 1.201874
 1.399104
 1.358093
 0.909174
 0.816245
 0.972101
 0.910589
 0.967218
 1.543056
 1.240571
 1.230618
 1.358880
 0.571870
 0.759074
 0.524516
 0.427155
 0.783024
 0.802568
 0.940645
 1.245020
 1.387817
 1.500300
